,ByteBalance,CPU,IOBalance,diskread,diskwrite,weekend
2020-07-03 11:30:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 11:35:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 11:40:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 11:45:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 11:50:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 11:55:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 12:00:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 12:05:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 12:10:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 12:15:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 12:20:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 12:25:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 12:30:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 12:35:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 12:40:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 12:45:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 12:50:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 12:55:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 13:00:00,0.0,0.0,0.0,0.0,0.0,
2020-07-03 13:05:00,1.0,8.75,1.0,14.89271973956792,5.2253636326882225,
2020-07-03 13:10:00,1.0,8.8,1.0,4.577093814738088,8.574485223000059,
2020-07-03 13:15:00,1.0,8.2,1.0,1.0083851238038868,6.923715662096052,
2020-07-03 13:20:00,1.0,3.333333333333333,1.0,0.25328006313504986,2.2335770509443407,
2020-07-03 13:25:00,1.0,5.75,1.0,12.802604320804972,4.9719014638606485,
2020-07-03 13:30:00,0.5999999999999943,3.8,1.0,0.3521751997632436,1.167791955763854,
2020-07-03 13:35:00,1.0,3.4,1.0,0.22215645654532898,1.1354483170422984,
2020-07-03 13:40:00,0.7999999999999972,4.0,1.0,0.7396665680181513,0.8530634712810258,
2020-07-03 13:45:00,0.7999999999999972,3.2,1.0,0.16770247607773503,0.6988091943012996,
2020-07-03 13:50:00,0.7999999999999972,3.2,1.0,0.003156752490875012,0.6179500974974109,
2020-07-03 13:55:00,0.7999999999999972,3.2,1.0,0.0049324257669922066,0.6229260419161118,
2020-07-03 14:00:00,0.7999999999999972,3.4,1.0,0.022097267436125084,0.8431115824436239,
2020-07-03 14:05:00,0.7999999999999972,3.4,1.0,0.030383742724671994,0.7834002494192138,
2020-07-03 14:10:00,1.0,3.4,1.0,0.0033540495215547005,0.7112490553480517,
2020-07-03 14:15:00,1.0,3.6,1.0,0.0059189109203906486,0.6739294722077954,
2020-07-03 14:20:00,1.0,3.8,1.0,0.005129722797671895,1.4228091072222722,
2020-07-03 14:25:00,0.7999999999999972,5.0,1.0,0.18762947617638354,2.306039241541672,
2020-07-03 14:30:00,1.0,32.8,1.0,3.650192364604912,1.8383004661837927,
2020-07-03 14:35:00,1.0,27.4,1.0,0.03906481207457828,1.333242107685657,
2020-07-03 14:40:00,1.0,7.6,1.0,0.011245930748742231,1.905475715836254,
2020-07-03 14:45:00,1.0,4.6,1.0,0.0003945940613593765,0.5905824031945562,
2020-07-03 14:50:00,1.0,5.4,1.0,1.2566587747854396,0.7788907997897663,
2020-07-03 14:55:00,0.7999999999999972,5.2,1.0,0.14964979777054355,0.5041253689196291,
2020-07-03 15:00:00,1.0,4.8,1.0,0.006264180724080102,0.16389516929095901,
2020-07-03 15:05:00,1.0,5.6,1.0,0.03033441846700207,0.20160349808892633,
2020-07-03 15:10:00,1.0,4.8,1.0,0.0049324257669922066,0.6901012915685731,
2020-07-03 15:15:00,1.0,4.6,1.0,0.0009864851533984414,0.7435926940696072,
2020-07-03 15:20:00,0.7999999999999972,4.2,1.0,0.002170267337476571,0.565702681101052,
2020-07-03 15:25:00,1.0,5.6,1.0,2.0639242379402187,2.5088089766037314,
2020-07-03 15:30:00,1.0,4.4,1.0,0.014402683239617242,1.5074001623401867,
2020-07-03 15:35:00,1.0,4.8,1.0,0.0013810792147578178,1.327022177162281,
2020-07-03 15:40:00,1.0,10.0,1.0,0.17302949590608663,2.323455047007125,
2020-07-03 15:45:00,1.0,4.8,1.0,0.003156752490875012,0.8070359854080431,
2020-07-03 15:50:00,0.7999999999999972,5.0,1.0,0.0017756732761171944,0.8219638186641456,
2020-07-03 15:55:00,0.7999999999999972,5.2,1.0,0.05465127749827365,1.249895038672418,
2020-07-03 16:00:00,0.7999999999999972,6.6,1.0,0.004735128736312519,1.4812764541420074,
2020-07-03 16:05:00,0.5999999999999943,22.8,1.0,0.7031666173424089,12.313907453653743,
2020-07-03 16:10:00,0.7999999999999972,5.2,1.0,0.007102693104468778,1.757441369379904,
2020-07-03 16:15:00,0.7999999999999972,7.8,1.0,0.003156752490875012,1.5210840094916138,
2020-07-03 16:20:00,1.0,4.8,1.0,0.0005918910920390648,0.9177507487241366,
2020-07-03 16:25:00,1.0,4.4,1.0,0.0025648613988359477,0.8617713740137521,
2020-07-03 16:30:00,0.7999999999999972,4.6,1.0,0.001578376245437506,1.0197576093075038,
2020-07-03 16:35:00,0.7999999999999972,7.0,1.0,0.000789188122718753,1.144156219775025,
2020-07-03 16:40:00,1.0,6.4,1.0,0.0019729703067968827,1.1429122336703499,
2020-07-03 16:45:00,1.0,6.2,1.0,0.0009864851533984414,2.3806784078221845,
2020-07-03 16:50:00,0.7999999999999972,4.8,1.0,0.0013810792147578178,0.8393796241295983,
2020-07-03 16:55:00,0.7999999999999972,4.4,1.0,0.000789188122718753,0.7448366801742825,
2020-07-03 17:00:00,1.0,5.0,1.0,0.09687284206372694,1.5646235231552463,
2020-07-03 17:05:00,1.0,4.4,1.0,0.0005918910920390648,0.718712971976103,
2020-07-03 17:10:00,0.7999999999999972,4.6,1.0,0.0019729703067968827,0.8891390683166068,
2020-07-03 17:15:00,1.0,4.0,1.0,0.0011837821840781297,0.7771803188958378,
2020-07-03 17:20:00,1.0,4.8,1.0,0.0017756732761171944,0.9650222207017948,
2020-07-03 17:25:00,0.7999999999999972,4.6,1.0,0.05090263391535957,0.9637782345971195,
2020-07-03 17:30:00,0.7999999999999972,4.2,1.0,0.0009864851533984414,0.8592834018044018,
2020-07-03 17:35:00,0.7999999999999972,4.4,1.0,0.0005918910920390648,0.6229260419161118,
2020-07-03 17:40:00,0.7999999999999972,4.2,1.0,0.0029594554601953243,0.802060040989342,
2020-07-03 17:45:00,1.0,4.4,1.0,0.0003945940613593765,0.6925892637779235,
2020-07-03 17:50:00,0.5999999999999943,4.4,1.0,0.001578376245437506,0.6167061113927357,
2020-07-03 17:55:00,0.7999999999999972,4.6,1.0,0.0003945940613593765,0.6714414999984449,
2020-07-03 18:00:00,0.7999999999999972,4.4,1.0,0.0005918910920390648,0.7000531804059748,
2020-07-03 18:05:00,1.0,4.4,1.0,0.0005918910920390648,0.565702681101052,
2020-07-03 18:10:00,0.7999999999999972,4.4,1.0,0.002170267337476571,0.7386167496509064,
2020-07-03 18:15:00,0.7999999999999972,4.2,1.0,0.0005918910920390648,0.6565136667423425,
2020-07-03 18:20:00,0.7999999999999972,4.4,1.0,0.0003945940613593765,0.7025411526153251,
2020-07-03 18:25:00,1.0,4.4,1.0,0.0011837821840781297,0.5868504448805306,
2020-07-03 18:30:00,0.7999999999999972,4.6,1.0,0.0003945940613593765,0.9923899150046492,
2020-07-03 18:35:00,0.7999999999999972,4.0,1.0,0.000789188122718753,0.753544582907009,
2020-07-03 18:40:00,1.0,5.6,1.0,0.028805366479234484,2.2886234360762194,
2020-07-03 18:45:00,1.0,22.0,1.0,0.3225806451612903,1.7661492721126308,
2020-07-03 18:50:00,0.7999999999999972,9.4,1.0,0.016572950577093817,1.5185960372822636,
2020-07-03 18:55:00,1.0,5.4,1.0,0.0009864851533984414,1.4638606486765542,
2020-07-03 19:00:00,0.7999999999999972,4.4,1.0,0.0003945940613593765,0.7361287774415559,
2020-07-03 19:05:00,1.0,4.2,1.0,0.0005918910920390648,0.6366098890675391,
2020-07-03 19:10:00,1.0,5.0,1.0,0.0019729703067968827,0.8990909571540084,
2020-07-03 19:15:00,1.0,4.4,1.0,0.000789188122718753,0.7423487079649319,
2020-07-03 19:20:00,1.0,5.8,1.0,0.0011837821840781297,1.8843279520567757,
2020-07-03 19:25:00,0.7999999999999972,23.2,1.0,0.4391831902929861,2.3209670747977746,
2020-07-03 19:30:00,1.0,26.4,1.0,0.01144322777942192,2.329674977530501,
2020-07-03 19:35:00,1.0,10.6,1.0,0.294959060866134,9.282313316560254,
2020-07-03 19:40:00,1.0,5.0,1.0,0.0049324257669922066,1.6678743698432892,
2020-07-03 19:45:00,1.0,6.0,1.0,0.0009864851533984414,1.7474894805425027,
2020-07-03 19:50:00,0.7999999999999972,4.6,1.0,0.0009864851533984414,0.9438744569223162,
2020-07-03 19:55:00,0.7999999999999972,5.4,1.0,0.0009864851533984414,1.3344860937903322,
2020-07-03 20:00:00,1.0,15.0,1.0,1.0401499457433165,12.23926828737323,
2020-07-03 20:05:00,0.7999999999999972,32.8,1.0,0.0003945940613593765,1.4016613434427938,
2020-07-03 20:10:00,0.7999999999999972,20.0,1.0,0.0027621584295156355,1.655434508796537,
2020-07-03 20:15:00,1.0,7.0,1.0,0.04241886159613298,0.8123229263529127,
2020-07-03 20:20:00,1.0,4.6,1.0,0.01889119068758015,0.2920257380725057,
2020-07-03 20:25:00,1.0,4.6,1.0,0.0004439183190292986,0.16482815886946542,
2020-07-03 20:30:00,0.7999999999999972,5.2,1.0,0.0007398638650488311,0.33214428994828127,
2020-07-03 20:35:00,0.7999999999999972,5.8,1.0,0.00789188122718753,0.5775205490954666,
2020-07-03 20:40:00,1.0,5.2,1.0,0.0009371608957285192,0.33494325868380054,
2020-07-03 20:45:00,1.0,6.6,1.0,0.0001479727730097662,0.5249621361729389,
2020-07-03 20:50:00,0.4000000000000057,28.6,1.0,0.05936067183928012,1.320802246638905,
2020-07-03 20:55:00,1.0,14.6,1.0,0.0332938739271974,2.4910821746121097,
2020-07-03 21:00:00,1.0,19.0,1.0,0.23433954818979974,0.33587624826230694,
2020-07-03 21:05:00,1.0,21.2,1.0,0.00024662128834961034,0.38314772023996496,
2020-07-03 21:10:00,1.0,17.2,1.0,0.012824306994179739,0.3674565318741754,
2020-07-03 21:15:00,1.0,5.4,1.0,0.0633495031117173,0.3440027227069787,
2020-07-03 21:20:00,0.5999999999999943,4.6,1.0,0.0004932425766992207,0.19126286359381364,
2020-07-03 21:25:00,0.7999999999999972,4.6,1.0,0.000789188122718753,0.22516148494621316,
2020-07-03 21:30:00,1.0,4.4,1.0,0.00024662128834961034,0.17104808939284147,
2020-07-03 21:35:00,1.0,5.0,1.0,0.00024662128834961034,0.2842508249182857,
2020-07-03 21:40:00,1.0,16.8,1.0,0.0007398638650488311,0.41113740759515716,
2020-07-03 21:45:00,1.0,12.6,1.0,0.0932228469961527,2.4770873309345136,
2020-07-03 21:50:00,1.0,4.2,1.0,0.00019729703067968826,0.1383934541451172,
2020-07-03 21:55:00,1.0,5.2,1.0,0.0002959455460195324,0.48391059471865694,
2020-07-03 22:00:00,0.7999999999999972,4.4,1.0,0.0001479727730097662,0.1359054819357668,
2020-07-03 22:05:00,0.7999999999999972,4.4,1.0,0.00024662128834961034,0.10573881889739292,
2020-07-03 22:10:00,1.0,4.8,1.0,0.0010358094110683635,0.11289173899927538,
2020-07-03 22:15:00,1.0,4.2,1.0,0.0001479727730097662,0.08832301343193998,
2020-07-03 22:20:00,0.7999999999999972,4.4,1.0,0.00019729703067968826,0.10604981542356173,
2020-07-03 22:25:00,0.7999999999999972,4.6,1.0,0.0004439183190292986,0.14368039508998687,
2020-07-03 22:30:00,0.5999999999999943,4.4,1.0,0.0006905396073789089,0.10387283974038011,
2020-07-03 22:35:00,1.0,4.2,1.0,0.0001479727730097662,0.1349724923572604,
2020-07-03 22:40:00,1.0,4.2,1.0,0.0004932425766992207,0.11848967647031385,
2020-07-03 22:45:00,0.5999999999999943,4.0,1.0,0.0001479727730097662,0.0811700933300575,
2020-07-03 22:50:00,0.5999999999999943,4.2,1.0,0.0003945940613593765,0.10076287447869209,
2020-07-03 22:55:00,1.0,4.4,1.0,0.0010358094110683635,0.08832301343193998,
2020-07-03 23:00:00,1.0,4.0,1.0,0.00019729703067968826,0.06904122880947419,
2020-07-03 23:05:00,1.0,4.2,1.0,0.00019729703067968826,0.07743813501603188,
2020-07-03 23:10:00,0.5999999999999943,4.2,1.0,0.0006905396073789089,0.12533160004602747,
2020-07-03 23:15:00,1.0,4.2,1.0,0.0001479727730097662,0.07588315238518786,
2020-07-03 23:20:00,1.0,4.2,1.0,9.864851533984413e-05,0.07930411417304468,
2020-07-03 23:25:00,1.0,4.4,1.0,0.00034526980368945444,0.08707902732726475,
2020-07-03 23:30:00,1.0,4.2,1.0,0.0001479727730097662,0.06282129828609814,
2020-07-03 23:35:00,0.5999999999999943,4.0,1.0,0.00019729703067968826,0.10045187795252326,
2020-07-03 23:40:00,1.0,12.2,1.0,0.0005918910920390648,0.5445549173215736,
2020-07-03 23:45:00,0.7999999999999972,9.2,1.0,0.0001479727730097662,0.13621647846193558,
2020-07-03 23:50:00,1.0,4.4,1.0,0.0001479727730097662,0.1377714610927796,
2020-07-03 23:55:00,1.0,4.2,1.0,0.0001479727730097662,0.12813056878154672,
2020-07-04 00:00:00,1.0,4.2,1.0,0.0001479727730097662,0.08707902732726475,
2020-07-04 00:05:00,1.0,4.2,1.0,0.00024662128834961034,0.0936099543768096,
2020-07-04 00:10:00,1.0,4.4,1.0,0.0005918910920390648,0.1284415653077155,
2020-07-04 00:15:00,1.0,4.2,1.0,0.0001479727730097662,0.07961511069921348,
2020-07-04 00:20:00,1.0,4.0,1.0,9.864851533984413e-05,0.0811700933300575,
2020-07-04 00:25:00,0.7999999999999972,4.4,1.0,0.0003945940613593765,0.08707902732726475,
2020-07-04 00:30:00,0.7999999999999972,4.6,1.0,0.0001479727730097662,0.0824140794347327,
2020-07-04 00:35:00,0.7999999999999972,4.6,1.0,0.0001479727730097662,0.08023710375155109,
2020-07-04 00:40:00,1.0,4.6,1.0,0.0006412153497089869,0.12533160004602747,
2020-07-04 00:45:00,1.0,4.4,1.0,0.00019729703067968826,0.0687302322833054,
2020-07-04 00:50:00,1.0,4.2,1.0,0.0006412153497089869,0.09018899258895277,
2020-07-04 00:55:00,1.0,4.4,1.0,0.0001479727730097662,0.07308418364966862,
2020-07-04 01:00:00,1.0,11.4,1.0,0.0003945940613593765,0.6941442464087675,
2020-07-04 01:05:00,1.0,35.6,1.0,0.00019729703067968826,0.3343212656314629,
2020-07-04 01:10:00,0.7999999999999972,13.6,1.0,0.07817894840682649,2.0706148712318884,
2020-07-04 01:15:00,1.0,4.4,1.0,0.00019729703067968826,0.10760479805440576,
2020-07-04 01:20:00,1.0,4.2,1.0,0.00024662128834961034,0.10107387100486086,
2020-07-04 01:25:00,1.0,5.4,1.0,0.06375160303837427,0.30280695097969085,
2020-07-04 01:30:00,1.0,4.8,1.0,0.00024662128834961034,0.2273384606293948,
2020-07-04 01:35:00,1.0,16.8,1.0,0.0002959455460195324,0.3172164566921788,
2020-07-04 01:40:00,0.7999999999999972,13.2,1.0,0.09603432968333826,2.6282316426525516,
2020-07-04 01:45:00,1.0,4.2,1.0,0.0001479727730097662,0.13248452014790998,
2020-07-04 01:50:00,0.7999999999999972,4.2,1.0,0.0001479727730097662,0.10791579458057454,
2020-07-04 01:55:00,1.0,4.0,1.0,0.00019729703067968826,0.10760479805440576,
2020-07-04 02:00:00,1.0,4.4,1.0,0.0001479727730097662,0.10169586405719849,
2020-07-04 02:05:00,0.7999999999999972,4.0,1.0,0.00024662128834961034,0.07401717322817504,
2020-07-04 02:10:00,1.0,4.6,1.0,0.0006412153497089869,0.137149468040442,
2020-07-04 02:15:00,1.0,4.2,1.0,0.0001479727730097662,0.07899311764687589,
2020-07-04 02:20:00,0.7999999999999972,4.0,1.0,0.00034526980368945444,0.09920789184784808,
2020-07-04 02:25:00,0.7999999999999972,4.2,1.0,0.005228371313011739,0.23604636336212126,
2020-07-04 02:30:00,1.0,4.4,1.0,0.0001479727730097662,0.10169586405719849,
2020-07-04 02:35:00,1.0,4.6,1.0,0.0001479727730097662,0.07370617670200624,
2020-07-04 02:40:00,1.0,4.4,1.0,0.0006905396073789089,0.18659791570128162,
2020-07-04 02:45:00,0.7999999999999972,4.0,1.0,0.0001479727730097662,0.10045187795252326,
2020-07-04 02:50:00,0.7999999999999972,4.0,1.0,0.00024662128834961034,0.08801201690577116,
2020-07-04 02:55:00,1.0,4.2,1.0,0.00024662128834961034,0.091432978693628,
2020-07-04 03:00:00,0.7999999999999972,4.0,1.0,0.0001479727730097662,0.08863400995810874,
2020-07-04 03:05:00,0.7999999999999972,4.2,1.0,0.0001479727730097662,0.06593126354778617,
2020-07-04 03:10:00,0.5999999999999943,4.4,1.0,0.0005425668343691428,0.1048058293188865,
2020-07-04 03:15:00,1.0,4.4,1.0,0.0001479727730097662,0.07215119407116222,
2020-07-04 03:20:00,1.0,4.2,1.0,0.00024662128834961034,0.07961511069921348,
2020-07-04 03:25:00,0.7999999999999972,4.2,1.0,0.00034526980368945444,0.10200686058336728,
2020-07-04 03:30:00,0.7999999999999972,4.4,1.0,0.00024662128834961034,0.12253263131050827,
2020-07-04 03:35:00,0.5999999999999943,4.0,1.0,0.0001479727730097662,0.069352225335643,
2020-07-04 03:40:00,1.0,4.4,1.0,0.0010851336687382855,0.1822439643349184,
2020-07-04 03:45:00,0.7999999999999972,4.4,1.0,0.0001479727730097662,0.10356184321421127,
2020-07-04 03:50:00,1.0,4.0,1.0,0.0001479727730097662,0.0936099543768096,
2020-07-04 03:55:00,1.0,4.0,1.0,0.00019729703067968826,0.06904122880947419,
2020-07-04 04:00:00,0.4000000000000057,4.4,1.0,0.0007398638650488311,0.3635549390913303,
2020-07-04 04:05:00,0.5999999999999943,4.2,1.0,0.0001479727730097662,0.07650514543752546,
2020-07-04 04:10:00,0.7999999999999972,4.8,1.0,0.0005918910920390648,0.10884878415908093,
2020-07-04 04:15:00,1.0,4.2,1.0,0.0001479727730097662,0.10822679110674334,
2020-07-04 04:20:00,1.0,4.0,1.0,0.0001479727730097662,0.09516493700765362,
2020-07-04 04:25:00,0.4000000000000057,4.8,1.0,0.0002959455460195324,0.08832301343193998,
2020-07-04 04:30:00,1.0,4.8,1.0,0.0001479727730097662,0.1480343464563501,
2020-07-04 04:35:00,0.7999999999999972,4.0,1.0,0.0001479727730097662,0.09018899258895277,
2020-07-04 04:40:00,1.0,4.6,1.0,0.0005918910920390648,0.17571303728537352,
2020-07-04 04:45:00,0.7999999999999972,4.2,1.0,0.0001479727730097662,0.13092953751706596,
2020-07-04 04:50:00,1.0,4.0,1.0,0.00024662128834961034,0.12097764867966426,
2020-07-04 04:55:00,1.0,4.2,1.0,0.00019729703067968826,0.07184019754499342,
2020-07-04 05:00:00,0.5999999999999943,4.2,1.0,9.864851533984413e-05,0.11289173899927538,
2020-07-04 05:05:00,0.7999999999999972,4.0,1.0,0.00019729703067968826,0.07712713848986306,
2020-07-04 05:10:00,1.0,4.6,1.0,0.0005425668343691428,0.09765290921700405,
2020-07-04 05:15:00,1.0,4.0,1.0,0.00019729703067968826,0.10542782237122413,
2020-07-04 05:20:00,0.5999999999999943,4.2,1.0,0.00019729703067968826,0.08956699953661518,
2020-07-04 05:25:00,0.5999999999999943,4.0,1.0,0.005327019828351584,0.14305840203764922,
2020-07-04 05:30:00,1.0,4.2,1.0,0.0001479727730097662,0.1051168258450553,
2020-07-04 05:35:00,1.0,4.2,1.0,0.0001479727730097662,0.10014088142635447,
2020-07-04 05:40:00,1.0,4.4,1.0,0.0012331064417480516,0.1492783325610253,
2020-07-04 05:45:00,1.0,4.0,1.0,0.0001479727730097662,0.11693469383946985,
2020-07-04 05:50:00,1.0,4.0,1.0,0.0001479727730097662,0.10014088142635447,
2020-07-04 05:55:00,0.7999999999999972,4.2,1.0,0.00019729703067968826,0.09174397521979678,
2020-07-04 06:00:00,0.5999999999999943,4.0,1.0,9.864851533984413e-05,0.11942266604882026,
2020-07-04 06:05:00,1.0,4.0,1.0,0.00019729703067968826,0.07495016280668144,
2020-07-04 06:10:00,1.0,4.4,1.0,0.0006412153497089869,0.12035565562732665,
2020-07-04 06:15:00,1.0,4.0,1.0,0.00019729703067968826,0.10387283974038011,
2020-07-04 06:20:00,0.5999999999999943,4.0,1.0,0.0001479727730097662,0.10293985016187372,
2020-07-04 06:25:00,0.5999999999999943,4.4,1.0,0.00034526980368945444,0.08707902732726475,
2020-07-04 06:30:00,1.0,4.2,1.0,0.0001479727730097662,0.09454294395531603,
2020-07-04 06:35:00,1.0,4.6,1.0,0.0001479727730097662,0.11413572510395059,
2020-07-04 06:40:00,0.7999999999999972,4.2,1.0,0.0005918910920390648,0.11351373205161297,
2020-07-04 06:45:00,1.0,4.6,1.0,0.0001479727730097662,0.15021132213953167,
2020-07-04 06:50:00,1.0,4.0,1.0,0.0001479727730097662,0.09796390574317285,
2020-07-04 06:55:00,0.7999999999999972,4.2,1.0,0.00019729703067968826,0.08676803080109595,
2020-07-04 07:00:00,1.0,5.0,1.0,0.014304034724277399,0.39154462644652255,
2020-07-04 07:05:00,1.0,4.4,1.0,0.00024662128834961034,0.10045187795252326,
2020-07-04 07:10:00,1.0,4.6,1.0,0.0005425668343691428,0.11786768341797624,
2020-07-04 07:15:00,0.7999999999999972,4.2,1.0,0.0001479727730097662,0.10076287447869209,
2020-07-04 07:20:00,0.7999999999999972,4.4,1.0,0.00019729703067968826,0.13124053404323474,
2020-07-04 07:25:00,1.0,4.4,1.0,0.001331754957087896,0.10947077721141857,
2020-07-04 07:30:00,1.0,4.2,1.0,0.00019729703067968826,0.14336939856381806,
2020-07-04 07:35:00,1.0,4.4,1.0,0.003156752490875012,0.1483453429825189,
2020-07-04 07:40:00,0.5999999999999943,4.4,1.0,0.0005425668343691428,0.11195874942076897,
2020-07-04 07:45:00,1.0,4.2,1.0,0.00024662128834961034,0.12346562088901467,
2020-07-04 07:50:00,0.5999999999999943,4.6,1.0,0.0001479727730097662,0.10262885363570488,
2020-07-04 07:55:00,1.0,4.0,1.0,0.0001479727730097662,0.08925600301044637,
2020-07-04 08:00:00,0.7999999999999972,4.0,1.0,0.0001479727730097662,0.07401717322817504,
2020-07-04 08:05:00,1.0,4.2,1.0,0.0001479727730097662,0.09578693005999124,
2020-07-04 08:10:00,1.0,4.2,1.0,0.0005425668343691428,0.09578693005999124,
2020-07-04 08:15:00,1.0,4.2,1.0,0.0001479727730097662,0.08583504122258953,
2020-07-04 08:20:00,1.0,4.4,1.0,0.00019729703067968826,0.10729380152823692,
2020-07-04 08:25:00,1.0,4.4,1.0,0.00034526980368945444,0.09298796132447201,
2020-07-04 08:30:00,1.0,4.2,1.0,0.0002959455460195324,0.08739002385343354,
2020-07-04 08:35:00,0.7999999999999972,4.6,1.0,0.0001479727730097662,0.14523537772083087,
2020-07-04 08:40:00,0.4000000000000057,4.6,1.0,0.0005425668343691428,0.13186252709557233,
2020-07-04 08:45:00,0.7999999999999972,4.2,1.0,0.00019729703067968826,0.13559448540959798,
2020-07-04 08:50:00,1.0,5.6,1.0,0.24331656308572555,0.2708779742930272,
2020-07-04 08:55:00,1.0,4.0,1.0,0.00019729703067968826,0.0811700933300575,
2020-07-04 09:00:00,1.0,4.6,1.0,0.0005425668343691428,0.4036734909671058,
2020-07-04 09:05:00,1.0,4.4,1.0,0.0001479727730097662,0.10542782237122413,
2020-07-04 09:10:00,0.7999999999999972,4.6,1.0,0.0006412153497089869,0.1051168258450553,
2020-07-04 09:15:00,1.0,4.0,1.0,0.00019729703067968826,0.10791579458057454,
2020-07-04 09:20:00,1.0,4.0,1.0,0.0001479727730097662,0.10791579458057454,
2020-07-04 09:25:00,1.0,4.8,1.0,0.00034526980368945444,0.09454294395531603,
2020-07-04 09:30:00,1.0,4.0,1.0,0.0001479727730097662,0.1250206035198587,
2020-07-04 09:35:00,0.7999999999999972,4.4,1.0,0.00024662128834961034,0.1051168258450553,
2020-07-04 09:40:00,1.0,4.6,1.0,0.0006905396073789089,0.13248452014790998,
2020-07-04 09:45:00,1.0,4.2,1.0,0.00019729703067968826,0.11413572510395059,
2020-07-04 09:50:00,1.0,4.4,1.0,9.864851533984413e-05,0.13466149583109155,
2020-07-04 09:55:00,1.0,4.2,1.0,0.0001479727730097662,0.08676803080109595,
2020-07-04 10:00:00,1.0,4.4,1.0,9.864851533984413e-05,0.38719067508015936,
2020-07-04 10:05:00,1.0,4.6,1.0,0.0001479727730097662,0.10729380152823692,
2020-07-04 10:10:00,1.0,4.2,1.0,0.0005918910920390648,0.10760479805440576,
2020-07-04 10:15:00,1.0,4.4,1.0,0.00019729703067968826,0.10698280500206815,
2020-07-04 10:20:00,1.0,4.6,1.0,0.00019729703067968826,0.09858589879551045,
2020-07-04 10:25:00,1.0,4.6,1.0,0.0002959455460195324,0.09423194742914721,
2020-07-04 10:30:00,1.0,4.0,1.0,0.0001479727730097662,0.10698280500206815,
2020-07-04 10:35:00,1.0,4.2,1.0,0.0001479727730097662,0.0936099543768096,
2020-07-04 10:40:00,1.0,4.4,1.0,0.0007398638650488311,0.14461338466849324,
2020-07-04 10:45:00,1.0,4.4,1.0,0.00019729703067968826,0.13870445067128603,
2020-07-04 10:50:00,1.0,4.2,1.0,0.00019729703067968826,0.09827490226934163,
2020-07-04 10:55:00,1.0,4.2,1.0,0.0001479727730097662,0.1041838362665489,
2020-07-04 11:00:00,1.0,4.2,1.0,9.864851533984413e-05,0.09049998911512157,
2020-07-04 11:05:00,1.0,4.2,1.0,0.00019729703067968826,0.07184019754499342,
2020-07-04 11:10:00,0.7999999999999972,4.2,1.0,0.0005425668343691428,0.12813056878154672,
2020-07-04 11:15:00,1.0,4.2,1.0,0.00019729703067968826,0.0920549717459656,
2020-07-04 11:20:00,1.0,4.2,1.0,0.0004439183190292986,0.1598522144507646,
2020-07-04 11:25:00,1.0,4.0,1.0,0.00034526980368945444,0.1175566868918074,
2020-07-04 11:30:00,1.0,4.4,1.0,0.0001479727730097662,0.08210308290856391,
2020-07-04 11:35:00,1.0,4.2,1.0,0.0001479727730097662,0.07743813501603188,
2020-07-04 11:40:00,1.0,4.6,1.0,0.0006905396073789089,0.15705324571524537,
2020-07-04 11:45:00,1.0,4.0,1.0,0.0001479727730097662,0.08925600301044637,
2020-07-04 11:50:00,1.0,4.0,1.0,0.00019729703067968826,0.1250206035198587,
2020-07-04 11:55:00,1.0,4.2,1.0,0.0001479727730097662,0.08210308290856391,
2020-07-04 12:00:00,1.0,4.2,1.0,0.0001479727730097662,0.08894500648427757,
2020-07-04 12:05:00,1.0,4.2,1.0,0.0001479727730097662,0.07557215585901905,
2020-07-04 12:10:00,1.0,4.2,1.0,0.00019729703067968826,0.08676803080109595,
2020-07-04 12:15:00,1.0,4.6,1.0,0.0005425668343691428,0.08707902732726475,
2020-07-04 12:20:00,1.0,4.2,1.0,0.00034526980368945444,0.16513915539563426,
2020-07-04 12:25:00,1.0,4.2,1.0,0.0003945940613593765,0.07868212112070709,
2020-07-04 12:30:00,1.0,4.4,1.0,0.0002959455460195324,0.12688658267687147,
2020-07-04 12:35:00,1.0,4.0,1.0,0.0001479727730097662,0.07370617670200624,
2020-07-04 12:40:00,1.0,4.4,1.0,0.00019729703067968826,0.1483453429825189,
2020-07-04 12:45:00,1.0,4.4,1.0,0.0005918910920390648,0.10947077721141857,
2020-07-04 12:50:00,1.0,4.2,1.0,0.00019729703067968826,0.14212541245914284,
